record_id,date,month,branch_id,branch_name,city,ingredient,ingredient_category,unit,supplier,qty_ordered,unit_price,total_purchase_cost,qty_wasted,waste_cost,waste_pct,waste_reason,current_stock,min_stock,stock_status,needs_reorder,reorder_frequency,shelf_life_days,year_month
INV-01650,2026-01-26,January,SUC002,Ciudad de México Sur,Ciudad de México,Carne de Cerdo,Carnes,kg,Carnes Selectas MX,48,115.34,5536.32,8.49,979.24,17.69,Caducidad,35.4,12.0,Alto,False,Diario,5,2026-01
INV-01651,2025-07-28,July,SUC006,Querétaro,Querétaro,Salsa Roja,Salsas,litro,Distribuidora del Centro,10,57.21,572.1,0.98,56.07,9.8,Caducidad,4.5,2.5,Alto,False,Semanal,7,2025-07
INV-01652,2025-08-13,August,SUC010,León,León,Aceite,Básicos,litro,Distribuidora del Centro,17,44.68,759.56,4.04,180.51,23.76,Caducidad,11.7,4.2,Alto,False,Quincenal,365,2025-08
INV-01653,2025-06-07,June,SUC002,Ciudad de México Sur,Ciudad de México,Frijoles,Básicos,kg,Distribuidora del Centro,42,36.55,1535.1,2.38,86.99,5.67,Caducidad,14.6,10.5,Normal,False,Quincenal,180,2025-06
INV-01654,2025-05-20,May,SUC007,Cancún,Cancún,Tomate,Verduras,kg,Verduras Frescas SA,46,27.55,1267.3,9.76,268.89,21.22,Error de preparación,23.0,11.5,Alto,False,Diario,5,2025-05
INV-01655,2025-10-14,October,SUC001,Ciudad de México Centro,Ciudad de México,Arroz,Básicos,kg,Distribuidora del Centro,43,26.69,1147.67,2.97,79.27,6.91,Daño en almacenamiento,17.1,10.8,Alto,False,Quincenal,180,2025-10
INV-01656,2025-06-12,June,SUC005,Puebla,Puebla,Carne de Cerdo,Carnes,kg,Carnes Selectas MX,29,137.8,3996.2,5.79,797.86,19.97,Caducidad,22.2,7.2,Alto,False,Diario,5,2025-06
INV-01657,2025-07-30,July,SUC005,Puebla,Puebla,Chile Poblano,Verduras,kg,Verduras Frescas SA,14,42.8,599.2,1.95,83.46,13.93,Caducidad,10.0,3.5,Alto,False,Semanal,7,2025-07
INV-01658,2025-07-22,July,SUC010,León,León,Queso Fresco,Lácteos,kg,Lácteos Premium,28,108.4,3035.2,4.11,445.52,14.68,Exceso de pedido,9.8,7.0,Normal,False,Semanal,10,2025-07
INV-01659,2025-09-28,September,SUC001,Ciudad de México Centro,Ciudad de México,Cerveza,Bebidas,caja,Bebidas del Norte,36,261.3,9406.8,1.65,431.14,4.58,Daño en almacenamiento,25.1,9.0,Alto,False,Quincenal,180,2025-09
INV-01660,2025-08-15,August,SUC006,Querétaro,Querétaro,Carne de Res,Carnes,kg,Carnes Selectas MX,41,185.32,7598.12,3.75,694.95,9.15,Caducidad,9.7,10.2,Bajo,True,Diario,5,2025-08
INV-01661,2025-06-14,June,SUC007,Cancún,Cancún,Queso Oaxaca,Lácteos,kg,Lácteos Premium,5,153.98,769.9,0.76,117.02,15.2,Error de preparación,2.5,1.2,Alto,False,Semanal,14,2025-06
INV-01662,2025-09-29,September,SUC009,Tijuana,Tijuana,Mole,Salsas,kg,Distribuidora del Centro,25,111.46,2786.5,1.55,172.76,6.2,Error de preparación,7.4,6.2,Normal,False,Quincenal,30,2025-09
INV-01663,2025-09-06,September,SUC003,Guadalajara,Guadalajara,Mole,Salsas,kg,Distribuidora del Centro,16,130.78,2092.48,0.72,94.16,4.5,Exceso de pedido,3.5,4.0,Bajo,True,Quincenal,30,2025-09
INV-01664,2025-09-19,September,SUC002,Ciudad de México Sur,Ciudad de México,Salsa Roja,Salsas,litro,Distribuidora del Centro,47,61.26,2879.22,8.84,541.54,18.81,Daño en almacenamiento,15.1,11.8,Normal,False,Semanal,7,2025-09
INV-01665,2025-04-23,April,SUC007,Cancún,Cancún,Carne de Res,Carnes,kg,Carnes Selectas MX,13,196.08,2549.04,1.77,347.06,13.62,Caducidad,6.7,3.2,Alto,False,Diario,5,2025-04
INV-01666,2025-12-21,December,SUC007,Cancún,Cancún,Refrescos,Bebidas,caja,Bebidas del Norte,9,172.15,1549.35,1.59,273.72,17.67,Daño en almacenamiento,6.7,2.2,Alto,False,Quincenal,90,2025-12
INV-01667,2025-04-04,April,SUC009,Tijuana,Tijuana,Cilantro,Verduras,manojo,Verduras Frescas SA,37,7.47,276.39,7.5,56.02,20.27,Caducidad,13.1,9.2,Normal,False,Diario,3,2025-04
INV-01668,2025-02-11,February,SUC002,Ciudad de México Sur,Ciudad de México,Carne de Res,Carnes,kg,Carnes Selectas MX,43,179.17,7704.31,6.64,1189.69,15.44,Daño en almacenamiento,11.1,10.8,Normal,False,Diario,5,2025-02
INV-01669,2025-05-24,May,SUC007,Cancún,Cancún,Carne de Res,Carnes,kg,Carnes Selectas MX,42,162.69,6832.98,10.52,1711.5,25.05,Exceso de pedido,31.6,10.5,Alto,False,Diario,5,2025-05
INV-01670,2025-12-30,December,SUC002,Ciudad de México Sur,Ciudad de México,Salsa Roja,Salsas,litro,Distribuidora del Centro,22,55.92,1230.24,2.49,139.24,11.32,Error de preparación,14.2,5.5,Alto,False,Semanal,7,2025-12
INV-01671,2025-11-20,November,SUC001,Ciudad de México Centro,Ciudad de México,Aceite,Básicos,litro,Distribuidora del Centro,9,39.46,355.14,0.7,27.62,7.78,Daño en almacenamiento,3.5,2.2,Alto,False,Quincenal,365,2025-11
INV-01672,2026-01-01,January,SUC008,Mérida,Mérida,Carne de Cerdo,Carnes,kg,Carnes Selectas MX,8,120.17,961.36,2.4,288.41,30.0,Caducidad,2.8,2.0,Normal,False,Diario,5,2026-01
INV-01673,2025-05-12,May,SUC003,Guadalajara,Guadalajara,Frijoles,Básicos,kg,Distribuidora del Centro,49,39.83,1951.67,3.35,133.43,6.84,Caducidad,35.2,12.2,Alto,False,Quincenal,180,2025-05
INV-01674,2025-08-27,August,SUC003,Guadalajara,Guadalajara,Arroz,Básicos,kg,Distribuidora del Centro,6,31.87,191.22,0.29,9.24,4.83,Caducidad,4.7,1.5,Alto,False,Quincenal,180,2025-08
INV-01675,2025-07-27,July,SUC009,Tijuana,Tijuana,Limón,Verduras,kg,Verduras Frescas SA,34,30.33,1031.22,3.02,91.6,8.88,Daño en almacenamiento,15.6,8.5,Alto,False,Semanal,14,2025-07
INV-01676,2025-10-10,October,SUC008,Mérida,Mérida,Carne de Cerdo,Carnes,kg,Carnes Selectas MX,10,136.96,1369.6,1.69,231.46,16.9,Caducidad,5.9,2.5,Alto,False,Diario,5,2025-10
INV-01677,2025-06-23,June,SUC010,León,León,Limón,Verduras,kg,Verduras Frescas SA,13,33.18,431.34,2.17,72.0,16.69,Daño en almacenamiento,10.2,3.2,Alto,False,Semanal,14,2025-06
INV-01678,2026-01-24,January,SUC007,Cancún,Cancún,Arroz,Básicos,kg,Distribuidora del Centro,13,26.57,345.41,1.32,35.07,10.15,Exceso de pedido,8.3,3.2,Alto,False,Quincenal,180,2026-01
INV-01679,2025-03-24,March,SUC002,Ciudad de México Sur,Ciudad de México,Salsa Roja,Salsas,litro,Distribuidora del Centro,26,60.2,1565.2,2.24,134.85,8.62,Error de preparación,14.3,6.5,Alto,False,Semanal,7,2025-03
INV-01680,2025-09-07,September,SUC010,León,León,Chile Jalapeño,Verduras,kg,Verduras Frescas SA,24,32.44,778.56,2.28,73.96,9.5,Daño en almacenamiento,15.1,6.0,Alto,False,Semanal,10,2025-09
INV-01681,2025-09-11,September,SUC001,Ciudad de México Centro,Ciudad de México,Frijoles,Básicos,kg,Distribuidora del Centro,33,37.26,1229.58,2.76,102.84,8.36,Error de preparación,26.1,8.2,Alto,False,Quincenal,180,2025-09
INV-01682,2025-05-15,May,SUC006,Querétaro,Querétaro,Salsa Verde,Salsas,litro,Distribuidora del Centro,28,58.82,1646.96,2.88,169.4,10.29,Error de preparación,10.0,7.0,Normal,False,Semanal,7,2025-05
INV-01683,2025-08-19,August,SUC010,León,León,Cerveza,Bebidas,caja,Bebidas del Norte,12,292.97,3515.64,2.48,726.57,20.67,Caducidad,5.6,3.0,Alto,False,Quincenal,180,2025-08
INV-01684,2025-12-01,December,SUC003,Guadalajara,Guadalajara,Tortillas de Harina,Básicos,paquete,Distribuidora del Centro,7,34.41,240.87,0.49,16.86,7.0,Exceso de pedido,4.7,1.8,Alto,False,Diario,5,2025-12
INV-01685,2025-08-01,August,SUC002,Ciudad de México Sur,Ciudad de México,Queso Fresco,Lácteos,kg,Lácteos Premium,28,87.6,2452.8,3.14,275.06,11.21,Exceso de pedido,20.3,7.0,Alto,False,Semanal,10,2025-08
INV-01686,2025-08-25,August,SUC004,Monterrey,Monterrey,Refrescos,Bebidas,caja,Bebidas del Norte,41,185.0,7585.0,2.0,370.0,4.88,Daño en almacenamiento,30.0,10.2,Alto,False,Quincenal,90,2025-08
INV-01687,2026-01-06,January,SUC008,Mérida,Mérida,Tomate,Verduras,kg,Verduras Frescas SA,38,31.19,1185.22,10.24,319.39,26.95,Devolución cliente,26.2,9.5,Alto,False,Diario,5,2026-01
INV-01688,2026-01-10,January,SUC010,León,León,Queso Oaxaca,Lácteos,kg,Lácteos Premium,27,163.08,4403.16,2.31,376.71,8.56,Caducidad,8.7,6.8,Normal,False,Semanal,14,2026-01
INV-01689,2025-02-23,February,SUC001,Ciudad de México Centro,Ciudad de México,Frijoles,Básicos,kg,Distribuidora del Centro,27,33.16,895.32,1.21,40.12,4.48,Caducidad,13.5,6.8,Alto,False,Quincenal,180,2025-02
INV-01690,2025-03-27,March,SUC007,Cancún,Cancún,Limón,Verduras,kg,Verduras Frescas SA,22,30.54,671.88,3.69,112.69,16.77,Devolución cliente,14.3,5.5,Alto,False,Semanal,14,2025-03
INV-01691,2025-10-27,October,SUC007,Cancún,Cancún,Mole,Salsas,kg,Distribuidora del Centro,35,114.8,4018.0,4.33,497.08,12.37,Exceso de pedido,13.7,8.8,Alto,False,Quincenal,30,2025-10
INV-01692,2025-05-08,May,SUC006,Querétaro,Querétaro,Aceite,Básicos,litro,Distribuidora del Centro,12,43.65,523.8,0.58,25.32,4.83,Exceso de pedido,4.1,3.0,Normal,False,Quincenal,365,2025-05
INV-01693,2025-11-10,November,SUC003,Guadalajara,Guadalajara,Refrescos,Bebidas,caja,Bebidas del Norte,12,196.78,2361.36,0.9,177.1,7.5,Daño en almacenamiento,4.3,3.0,Normal,False,Quincenal,90,2025-11
INV-01694,2025-10-09,October,SUC008,Mérida,Mérida,Aguacate,Verduras,kg,Verduras Frescas SA,37,69.3,2564.1,11.1,769.23,30.0,Caducidad,26.7,9.2,Alto,False,Diario,4,2025-10
INV-01695,2025-09-19,September,SUC005,Puebla,Puebla,Frijoles,Básicos,kg,Distribuidora del Centro,33,32.96,1087.68,5.35,176.34,16.21,Devolución cliente,11.2,8.2,Normal,False,Quincenal,180,2025-09
INV-01696,2025-12-08,December,SUC004,Monterrey,Monterrey,Chile Poblano,Verduras,kg,Verduras Frescas SA,44,49.0,2156.0,3.06,149.94,6.95,Exceso de pedido,9.0,11.0,Bajo,True,Semanal,7,2025-12
INV-01697,2025-12-16,December,SUC006,Querétaro,Querétaro,Mole,Salsas,kg,Distribuidora del Centro,40,120.72,4828.8,4.11,496.16,10.28,Caducidad,14.9,10.0,Normal,False,Quincenal,30,2025-12
INV-01698,2025-07-08,July,SUC004,Monterrey,Monterrey,Aceite,Básicos,litro,Distribuidora del Centro,20,44.89,897.8,1.14,51.17,5.7,Caducidad,6.8,5.0,Normal,False,Quincenal,365,2025-07
INV-01699,2025-08-10,August,SUC007,Cancún,Cancún,Salsa Verde,Salsas,litro,Distribuidora del Centro,42,57.48,2414.16,9.27,532.84,22.07,Exceso de pedido,15.6,10.5,Normal,False,Semanal,7,2025-08
INV-01700,2025-11-30,November,SUC008,Mérida,Mérida,Tortillas de Maíz,Básicos,paquete,Distribuidora del Centro,16,23.64,378.24,2.82,66.66,17.62,Exceso de pedido,10.4,4.0,Alto,False,Diario,3,2025-11
INV-01701,2025-07-30,July,SUC003,Guadalajara,Guadalajara,Carne de Cerdo,Carnes,kg,Carnes Selectas MX,10,116.12,1161.2,0.65,75.48,6.5,Exceso de pedido,2.3,2.5,Bajo,True,Diario,5,2025-07
INV-01702,2025-12-11,December,SUC004,Monterrey,Monterrey,Carne de Cerdo,Carnes,kg,Carnes Selectas MX,49,110.25,5402.25,2.71,298.78,5.53,Caducidad,16.8,12.2,Normal,False,Diario,5,2025-12
INV-01703,2025-08-14,August,SUC005,Puebla,Puebla,Cilantro,Verduras,manojo,Verduras Frescas SA,45,8.78,395.1,7.57,66.46,16.82,Caducidad,23.7,11.2,Alto,False,Diario,3,2025-08
INV-01704,2025-11-23,November,SUC002,Ciudad de México Sur,Ciudad de México,Tortillas de Harina,Básicos,paquete,Distribuidora del Centro,29,35.56,1031.24,2.95,104.9,10.17,Caducidad,9.5,7.2,Normal,False,Diario,5,2025-11
INV-01705,2025-10-10,October,SUC002,Ciudad de México Sur,Ciudad de México,Salsa Roja,Salsas,litro,Distribuidora del Centro,10,59.97,599.7,1.87,112.14,18.7,Caducidad,4.5,2.5,Alto,False,Semanal,7,2025-10
INV-01706,2025-11-19,November,SUC007,Cancún,Cancún,Salsa Roja,Salsas,litro,Distribuidora del Centro,41,53.36,2187.76,7.42,395.93,18.1,Devolución cliente,29.6,10.2,Alto,False,Semanal,7,2025-11
INV-01707,2025-05-08,May,SUC004,Monterrey,Monterrey,Chile Poblano,Verduras,kg,Verduras Frescas SA,20,47.67,953.4,1.53,72.94,7.65,Caducidad,12.3,5.0,Alto,False,Semanal,7,2025-05
INV-01708,2026-01-14,January,SUC001,Ciudad de México Centro,Ciudad de México,Queso Fresco,Lácteos,kg,Lácteos Premium,45,100.35,4515.75,2.68,268.94,5.96,Caducidad,16.2,11.2,Normal,False,Semanal,10,2026-01
INV-01709,2025-03-12,March,SUC004,Monterrey,Monterrey,Aceite,Básicos,litro,Distribuidora del Centro,35,42.21,1477.35,2.35,99.19,6.71,Error de preparación,23.6,8.8,Alto,False,Quincenal,365,2025-03
INV-01710,2025-11-13,November,SUC004,Monterrey,Monterrey,Carne de Cerdo,Carnes,kg,Carnes Selectas MX,25,137.77,3444.25,1.32,181.86,5.28,Daño en almacenamiento,12.4,6.2,Alto,False,Diario,5,2025-11
INV-01711,2025-12-26,December,SUC007,Cancún,Cancún,Arroz,Básicos,kg,Distribuidora del Centro,13,30.83,400.79,1.2,37.0,9.23,Daño en almacenamiento,3.1,3.2,Bajo,True,Quincenal,180,2025-12
INV-01712,2025-10-22,October,SUC008,Mérida,Mérida,Chile Poblano,Verduras,kg,Verduras Frescas SA,19,51.57,979.83,5.58,287.76,29.37,Error de preparación,8.3,4.8,Alto,False,Semanal,7,2025-10
INV-01713,2025-06-01,June,SUC006,Querétaro,Querétaro,Cebolla,Verduras,kg,Verduras Frescas SA,16,19.98,319.68,1.17,23.38,7.31,Daño en almacenamiento,10.2,4.0,Alto,False,Semanal,14,2025-06
INV-01714,2025-09-05,September,SUC003,Guadalajara,Guadalajara,Carne de Cerdo,Carnes,kg,Carnes Selectas MX,13,113.95,1481.35,1.86,211.95,14.31,Devolución cliente,7.4,3.2,Alto,False,Diario,5,2025-09
INV-01715,2025-12-04,December,SUC005,Puebla,Puebla,Aceite,Básicos,litro,Distribuidora del Centro,36,39.21,1411.56,4.62,181.15,12.83,Error de preparación,13.9,9.0,Alto,False,Quincenal,365,2025-12
INV-01716,2025-06-10,June,SUC008,Mérida,Mérida,Arroz,Básicos,kg,Distribuidora del Centro,12,26.99,323.88,1.43,38.6,11.92,Error de preparación,3.4,3.0,Normal,False,Quincenal,180,2025-06
INV-01717,2025-03-31,March,SUC003,Guadalajara,Guadalajara,Aceite,Básicos,litro,Distribuidora del Centro,15,40.3,604.5,0.6,24.18,4.0,Daño en almacenamiento,6.9,3.8,Alto,False,Quincenal,365,2025-03
INV-01718,2025-08-26,August,SUC010,León,León,Cerveza,Bebidas,caja,Bebidas del Norte,42,264.43,11106.06,4.26,1126.47,10.14,Caducidad,31.0,10.5,Alto,False,Quincenal,180,2025-08
INV-01719,2025-05-12,May,SUC005,Puebla,Puebla,Refrescos,Bebidas,caja,Bebidas del Norte,28,166.47,4661.16,3.13,521.05,11.18,Caducidad,21.6,7.0,Alto,False,Quincenal,90,2025-05
INV-01720,2025-04-04,April,SUC008,Mérida,Mérida,Crema,Lácteos,litro,Lácteos Premium,41,49.68,2036.88,7.99,396.94,19.49,Daño en almacenamiento,17.5,10.2,Alto,False,Semanal,14,2025-04
INV-01721,2025-04-26,April,SUC003,Guadalajara,Guadalajara,Tortillas de Harina,Básicos,paquete,Distribuidora del Centro,42,37.43,1572.06,5.3,198.38,12.62,Exceso de pedido,28.1,10.5,Alto,False,Diario,5,2025-04
INV-01722,2025-05-25,May,SUC002,Ciudad de México Sur,Ciudad de México,Limón,Verduras,kg,Verduras Frescas SA,46,29.01,1334.46,5.46,158.39,11.87,Exceso de pedido,12.9,11.5,Normal,False,Semanal,14,2025-05
INV-01723,2025-09-24,September,SUC009,Tijuana,Tijuana,Cilantro,Verduras,manojo,Verduras Frescas SA,26,8.43,219.18,2.84,23.94,10.92,Caducidad,6.4,6.5,Bajo,True,Diario,3,2025-09
INV-01724,2025-02-05,February,SUC004,Monterrey,Monterrey,Salsa Roja,Salsas,litro,Distribuidora del Centro,46,55.28,2542.88,5.75,317.86,12.5,Exceso de pedido,23.9,11.5,Alto,False,Semanal,7,2025-02
INV-01725,2025-06-22,June,SUC008,Mérida,Mérida,Chile Poblano,Verduras,kg,Verduras Frescas SA,46,42.46,1953.16,5.85,248.39,12.72,Caducidad,15.8,11.5,Normal,False,Semanal,7,2025-06
INV-01726,2025-12-29,December,SUC001,Ciudad de México Centro,Ciudad de México,Cebolla,Verduras,kg,Verduras Frescas SA,25,22.81,570.25,2.76,62.96,11.04,Exceso de pedido,11.4,6.2,Alto,False,Semanal,14,2025-12
INV-01727,2025-10-05,October,SUC008,Mérida,Mérida,Refrescos,Bebidas,caja,Bebidas del Norte,35,162.21,5677.35,2.61,423.37,7.46,Exceso de pedido,8.8,8.8,Normal,False,Quincenal,90,2025-10
INV-01728,2025-11-16,November,SUC002,Ciudad de México Sur,Ciudad de México,Limón,Verduras,kg,Verduras Frescas SA,24,30.65,735.6,1.66,50.88,6.92,Exceso de pedido,13.3,6.0,Alto,False,Semanal,14,2025-11
INV-01729,2025-05-16,May,SUC002,Ciudad de México Sur,Ciudad de México,Tortillas de Harina,Básicos,paquete,Distribuidora del Centro,47,32.28,1517.16,8.04,259.53,17.11,Caducidad,31.0,11.8,Alto,False,Diario,5,2025-05
INV-01730,2025-07-05,July,SUC004,Monterrey,Monterrey,Tomate,Verduras,kg,Verduras Frescas SA,46,30.01,1380.46,2.9,87.03,6.3,Error de preparación,30.1,11.5,Alto,False,Diario,5,2025-07
INV-01731,2025-07-14,July,SUC004,Monterrey,Monterrey,Chile Poblano,Verduras,kg,Verduras Frescas SA,20,45.47,909.4,1.34,60.93,6.7,Caducidad,8.8,5.0,Alto,False,Semanal,7,2025-07
INV-01732,2025-10-16,October,SUC002,Ciudad de México Sur,Ciudad de México,Pollo,Carnes,kg,Carnes Selectas MX,49,76.53,3749.97,8.46,647.44,17.27,Caducidad,11.1,12.2,Bajo,True,Diario,4,2025-10
INV-01733,2025-07-20,July,SUC008,Mérida,Mérida,Chile Poblano,Verduras,kg,Verduras Frescas SA,7,48.63,340.41,1.71,83.16,24.43,Exceso de pedido,1.7,1.8,Bajo,True,Semanal,7,2025-07
INV-01734,2025-11-28,November,SUC003,Guadalajara,Guadalajara,Limón,Verduras,kg,Verduras Frescas SA,15,33.98,509.7,0.6,20.39,4.0,Exceso de pedido,6.7,3.8,Alto,False,Semanal,14,2025-11
INV-01735,2025-02-26,February,SUC010,León,León,Aguacate,Verduras,kg,Verduras Frescas SA,37,80.02,2960.74,6.45,516.13,17.43,Exceso de pedido,11.0,9.2,Normal,False,Diario,4,2025-02
INV-01736,2025-02-18,February,SUC004,Monterrey,Monterrey,Chile Jalapeño,Verduras,kg,Verduras Frescas SA,42,39.87,1674.54,3.19,127.19,7.6,Exceso de pedido,32.7,10.5,Alto,False,Semanal,10,2025-02
INV-01737,2026-01-26,January,SUC006,Querétaro,Querétaro,Limón,Verduras,kg,Verduras Frescas SA,46,33.97,1562.62,4.93,167.47,10.72,Caducidad,34.3,11.5,Alto,False,Semanal,14,2026-01
INV-01738,2025-07-31,July,SUC007,Cancún,Cancún,Queso Oaxaca,Lácteos,kg,Lácteos Premium,44,165.58,7285.52,3.68,609.33,8.36,Exceso de pedido,9.5,11.0,Bajo,True,Semanal,14,2025-07
INV-01739,2025-06-12,June,SUC004,Monterrey,Monterrey,Queso Fresco,Lácteos,kg,Lácteos Premium,41,93.06,3815.46,1.34,124.7,3.27,Exceso de pedido,32.3,10.2,Alto,False,Semanal,10,2025-06
INV-01740,2025-03-24,March,SUC007,Cancún,Cancún,Aceite,Básicos,litro,Distribuidora del Centro,29,47.27,1370.83,5.22,246.75,18.0,Daño en almacenamiento,12.6,7.2,Alto,False,Quincenal,365,2025-03
INV-01741,2025-09-24,September,SUC001,Ciudad de México Centro,Ciudad de México,Arroz,Básicos,kg,Distribuidora del Centro,39,26.49,1033.11,3.17,83.97,8.13,Exceso de pedido,22.0,9.8,Alto,False,Quincenal,180,2025-09
INV-01742,2025-07-12,July,SUC006,Querétaro,Querétaro,Carne de Res,Carnes,kg,Carnes Selectas MX,30,179.43,5382.9,2.71,486.26,9.03,Caducidad,14.0,7.5,Alto,False,Diario,5,2025-07
INV-01743,2025-11-21,November,SUC005,Puebla,Puebla,Crema,Lácteos,litro,Lácteos Premium,42,50.23,2109.66,3.45,173.29,8.21,Caducidad,18.0,10.5,Alto,False,Semanal,14,2025-11
INV-01744,2025-12-27,December,SUC005,Puebla,Puebla,Aguacate,Verduras,kg,Verduras Frescas SA,11,82.03,902.33,2.01,164.88,18.27,Daño en almacenamiento,2.9,2.8,Normal,False,Diario,4,2025-12
INV-01745,2025-03-03,March,SUC002,Ciudad de México Sur,Ciudad de México,Carne de Res,Carnes,kg,Carnes Selectas MX,24,203.23,4877.52,5.07,1030.38,21.13,Exceso de pedido,8.4,6.0,Normal,False,Diario,5,2025-03
INV-01746,2025-04-16,April,SUC008,Mérida,Mérida,Refrescos,Bebidas,caja,Bebidas del Norte,42,163.36,6861.12,3.72,607.7,8.86,Daño en almacenamiento,21.0,10.5,Alto,False,Quincenal,90,2025-04
INV-01747,2025-10-01,October,SUC005,Puebla,Puebla,Salsa Verde,Salsas,litro,Distribuidora del Centro,17,60.48,1028.16,5.1,308.45,30.0,Caducidad,3.4,4.2,Bajo,True,Semanal,7,2025-10
INV-01748,2025-07-29,July,SUC005,Puebla,Puebla,Salsa Roja,Salsas,litro,Distribuidora del Centro,14,55.54,777.56,3.35,186.06,23.93,Error de preparación,10.5,3.5,Alto,False,Semanal,7,2025-07
INV-01749,2025-03-31,March,SUC001,Ciudad de México Centro,Ciudad de México,Tortillas de Maíz,Básicos,paquete,Distribuidora del Centro,38,26.48,1006.24,3.45,91.36,9.08,Caducidad,25.5,9.5,Alto,False,Diario,3,2025-03
INV-01750,2025-03-09,March,SUC009,Tijuana,Tijuana,Aceite,Básicos,litro,Distribuidora del Centro,45,47.93,2156.85,2.5,119.83,5.56,Caducidad,24.4,11.2,Alto,False,Quincenal,365,2025-03
INV-01751,2025-12-12,December,SUC007,Cancún,Cancún,Salsa Verde,Salsas,litro,Distribuidora del Centro,44,55.1,2424.4,8.99,495.35,20.43,Exceso de pedido,27.0,11.0,Alto,False,Semanal,7,2025-12
INV-01752,2025-12-26,December,SUC002,Ciudad de México Sur,Ciudad de México,Queso Fresco,Lácteos,kg,Lácteos Premium,14,99.59,1394.26,1.05,104.57,7.5,Error de preparación,10.3,3.5,Alto,False,Semanal,10,2025-12
INV-01753,2025-12-19,December,SUC010,León,León,Crema,Lácteos,litro,Lácteos Premium,28,42.3,1184.4,5.94,251.26,21.21,Exceso de pedido,21.9,7.0,Alto,False,Semanal,14,2025-12
INV-01754,2025-09-18,September,SUC006,Querétaro,Querétaro,Queso Fresco,Lácteos,kg,Lácteos Premium,38,92.19,3503.22,3.78,348.48,9.95,Exceso de pedido,15.4,9.5,Alto,False,Semanal,10,2025-09
INV-01755,2025-07-08,July,SUC009,Tijuana,Tijuana,Mole,Salsas,kg,Distribuidora del Centro,9,124.34,1119.06,1.42,176.56,15.78,Daño en almacenamiento,5.1,2.2,Alto,False,Quincenal,30,2025-07
INV-01756,2025-03-24,March,SUC002,Ciudad de México Sur,Ciudad de México,Cebolla,Verduras,kg,Verduras Frescas SA,50,23.79,1189.5,4.0,95.16,8.0,Daño en almacenamiento,18.2,12.5,Normal,False,Semanal,14,2025-03
INV-01757,2025-10-14,October,SUC001,Ciudad de México Centro,Ciudad de México,Queso Fresco,Lácteos,kg,Lácteos Premium,24,85.78,2058.72,2.82,241.9,11.75,Error de preparación,12.5,6.0,Alto,False,Semanal,10,2025-10
INV-01758,2025-09-23,September,SUC006,Querétaro,Querétaro,Chile Jalapeño,Verduras,kg,Verduras Frescas SA,8,33.76,270.08,0.9,30.38,11.25,Daño en almacenamiento,4.3,2.0,Alto,False,Semanal,10,2025-09
INV-01759,2025-12-27,December,SUC002,Ciudad de México Sur,Ciudad de México,Cilantro,Verduras,manojo,Verduras Frescas SA,23,9.14,210.22,3.43,31.35,14.91,Caducidad,13.7,5.8,Alto,False,Diario,3,2025-12
INV-01760,2026-01-18,January,SUC003,Guadalajara,Guadalajara,Chile Jalapeño,Verduras,kg,Verduras Frescas SA,16,34.14,546.24,1.56,53.26,9.75,Exceso de pedido,10.5,4.0,Alto,False,Semanal,10,2026-01
INV-01761,2025-07-05,July,SUC006,Querétaro,Querétaro,Cebolla,Verduras,kg,Verduras Frescas SA,23,24.75,569.25,2.04,50.49,8.87,Daño en almacenamiento,12.4,5.8,Alto,False,Semanal,14,2025-07
INV-01762,2025-09-02,September,SUC003,Guadalajara,Guadalajara,Carne de Res,Carnes,kg,Carnes Selectas MX,16,189.9,3038.4,1.38,262.06,8.62,Devolución cliente,6.9,4.0,Alto,False,Diario,5,2025-09
INV-01763,2025-04-05,April,SUC004,Monterrey,Monterrey,Cebolla,Verduras,kg,Verduras Frescas SA,50,20.41,1020.5,1.82,37.15,3.64,Daño en almacenamiento,11.3,12.5,Bajo,True,Semanal,14,2025-04
INV-01764,2025-06-09,June,SUC007,Cancún,Cancún,Salsa Verde,Salsas,litro,Distribuidora del Centro,50,54.98,2749.0,5.35,294.14,10.7,Daño en almacenamiento,26.5,12.5,Alto,False,Semanal,7,2025-06
